# Configuracion:
# Concentracion g/m^3_=_10770.0
# C_Vs_to_Am_M_A/Vsm_=_25649819763.59163
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_108111.4946419091
# 
Resultados:
# tau_s_=_(1.73+/-0.09)e+02
# dphi_rad_=_6.40+/-0.01
# SAR_W/g_=_41.96+/-2.21
# Hc_kA/m_=_4.82+/-0.18
# Mr_A/m_=_36.53+/-1.37
# Suceptibilidad_a_M=0_=_0.0078+/-0.0001
Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
108kHz_088dA_100Mss_bobN5_F0007.txt		20.00	37.68	5.00	34000.44	269.45	1.081081e+05	1.307336e+01	6.407934e+00	44.74	184.605263	3700	7.783e-03
108kHz_088dA_100Mss_bobN5_F0008.txt		20.00	33.88	4.41	34000.44	272.64	1.081081e+05	1.330000e+01	6.387067e+00	37.93	153.481308	3700	7.852e-03
108kHz_088dA_100Mss_bobN5_F0009.txt		20.00	36.90	4.91	34000.44	265.39	1.081081e+05	1.307522e+01	6.403195e+00	43.05	177.523755	3700	7.684e-03
108kHz_088dA_100Mss_bobN5_F0010.txt		20.00	35.39	4.80	34000.44	259.68	1.081081e+05	1.274513e+01	6.398343e+00	40.28	170.272099	3700	7.502e-03
108kHz_088dA_100Mss_bobN5_F0011.txt		20.00	38.18	5.04	34000.44	264.79	1.081081e+05	1.297314e+01	6.408671e+00	44.65	185.711541	3700	7.834e-03
108kHz_088dA_100Mss_bobN5_F0012.txt		20.00	38.73	5.03	34000.44	272.48	1.081081e+05	1.331351e+01	6.408641e+00	45.81	185.657951	3700	7.856e-03
108kHz_088dA_100Mss_bobN5_F0013.txt		20.00	34.93	4.63	34000.44	266.97	1.081081e+05	1.309306e+01	6.394138e+00	39.87	164.002746	3700	7.746e-03
108kHz_088dA_100Mss_bobN5_F0014.txt		20.00	35.92	4.71	34000.44	269.48	1.081081e+05	1.322060e+01	6.396449e+00	41.09	167.455142	3700	7.833e-03
108kHz_088dA_100Mss_bobN5_F0015.txt		20.00	34.99	4.73	34000.44	263.69	1.081081e+05	1.282328e+01	6.396579e+00	39.90	167.643176	3700	7.537e-03
108kHz_088dA_100Mss_bobN5_F0016.txt		20.00	35.99	4.70	34000.44	269.83	1.081081e+05	1.323616e+01	6.395948e+00	40.96	166.702424	3700	7.938e-03
108kHz_088dA_100Mss_bobN5_F0017.txt		20.00	36.46	4.95	34000.44	258.79	1.081081e+05	1.269841e+01	6.403873e+00	42.05	178.536638	3700	7.510e-03
108kHz_088dA_100Mss_bobN5_F0018.txt		20.00	33.96	4.57	34000.44	263.01	1.081081e+05	1.282962e+01	6.390658e+00	37.85	158.823971	3700	7.720e-03
108kHz_088dA_100Mss_bobN5_F0019.txt		20.00	35.46	4.67	34000.44	268.44	1.081081e+05	1.315577e+01	6.394602e+00	40.23	164.706315	3700	7.824e-03
108kHz_088dA_100Mss_bobN5_F0020.txt		20.00	37.32	4.85	34000.44	270.73	1.081081e+05	1.333031e+01	6.400847e+00	43.04	174.010463	3700	8.006e-03
108kHz_088dA_100Mss_bobN5_F0021.txt		20.00	36.60	4.75	34000.44	268.99	1.081081e+05	1.319288e+01	6.399020e+00	41.93	171.286512	3700	7.838e-03
108kHz_088dA_100Mss_bobN5_F0022.txt		20.00	35.66	4.68	34000.44	268.03	1.080789e+05	1.316178e+01	6.394787e+00	40.30	164.976456	3701	7.866e-03
108kHz_088dA_100Mss_bobN5_F0023.txt		20.00	36.22	4.71	34000.44	269.74	1.081081e+05	1.327102e+01	6.396087e+00	41.12	166.911953	3700	7.932e-03
108kHz_088dA_100Mss_bobN5_F0024.txt		20.00	38.60	5.10	34000.44	267.34	1.081081e+05	1.302213e+01	6.410664e+00	45.53	188.695288	3700	7.836e-03
108kHz_088dA_100Mss_bobN5_F0025.txt		20.00	35.93	4.64	34000.44	273.05	1.081081e+05	1.337788e+01	6.394672e+00	40.93	164.806871	3700	7.855e-03
108kHz_088dA_100Mss_bobN5_F0026.txt		20.00	37.14	4.86	34000.44	269.95	1.080789e+05	1.324138e+01	6.401106e+00	42.83	174.402247	3701	7.834e-03
108kHz_088dA_100Mss_bobN5_F0027.txt		20.00	37.55	4.92	34000.44	270.90	1.080789e+05	1.325201e+01	6.402496e+00	43.37	176.470690	3701	7.804e-03
108kHz_088dA_100Mss_bobN5_F0029.txt		20.00	38.34	5.09	34000.44	261.40	1.081081e+05	1.292992e+01	6.409022e+00	44.63	186.227535	3700	7.651e-03
108kHz_088dA_100Mss_bobN5_F0030.txt		20.00	36.93	4.88	34000.44	265.05	1.081081e+05	1.302729e+01	6.401056e+00	42.13	174.332253	3700	7.706e-03
108kHz_088dA_100Mss_bobN5_F0031.txt		20.00	35.53	4.68	34000.44	267.05	1.081081e+05	1.306309e+01	6.394255e+00	39.82	164.185102	3700	7.877e-03
108kHz_088dA_100Mss_bobN5_F0032.txt		20.00	39.02	5.09	34000.44	267.44	1.081081e+05	1.325572e+01	6.408704e+00	45.64	185.751162	3700	7.928e-03
108kHz_088dA_100Mss_bobN5_F0033.txt		20.00	36.51	4.86	34000.44	263.31	1.081081e+05	1.291224e+01	6.399716e+00	41.29	172.333921	3700	7.650e-03
